Transaction_ID,Age,Gender,Country,Loyalty_Member,Purpose_of_Travel,Booking_Channel,Number_Previous_Stays,Lead_Time_Days,Length_of_Stay,Room_Type,Check_in_Month,Number_Guests,Avg_Daily_Rate,Preferred_Amenities,Special_Requests,Services_Used,Basket_Items,Overall_Satisfaction,Would_Recommend,Total_Revenue,Room_Demand_Indicator,Upselling_Success
T100932,20,Female,Germany,No,Business,Agent,0,1,4,Deluxe,Jun,2,238.37,WiFi;Gym;Breakfast;Parking,Early check-in,Room service;Laundry;Spa;Restaurant;Breakfast,"[Room service, Laundry, Spa, Restaurant, Breakfast]",2,Yes,1213.48,1,No
T100933,18,Female,USA,Yes,Leisure,Agent,7,39,5,Standard,May,3,124.74,WiFi;Pool;Gym;Spa,High floor,Laundry,[Laundry],3,No,653.7,0,No
T100934,43,Male,India,No,Business,App,1,6,5,Deluxe,Apr,1,194.08,WiFi;Gym;Breakfast;Spa;Restaurant,None,Room service;Gym;Breakfast,"[Room service, Gym, Breakfast]",5,Yes,1040.4,0,No
T100935,31,Male,China,Yes,Business,Website,5,25,1,Standard,Nov,1,110.5,WiFi;Gym;Breakfast;Restaurant;Parking,Early check-in,Room service;Laundry;Gym;Restaurant;Mini-bar;Breakfast,"[Room service, Laundry, Gym, Restaurant, Mini-bar, Breakfast]",3,No,310.5,0,No
T100936,25,Male,India,Yes,Leisure,App,7,6,4,Deluxe,Sep,3,209.21,Pool;Gym;Breakfast;Spa;Restaurant,Extra pillows,Restaurant,[Restaurant],3,No,896.84,0,No
T100937,46,Female,China,Yes,Business,App,11,3,5,Deluxe,Nov,1,211.79,WiFi;Pool,Late check-out,Room service;Restaurant,"[Room service, Restaurant]",2,No,1168.95,0,No
T100938,40,Female,Canada,No,Leisure,App,0,15,4,Suite,Feb,2,379.81,WiFi;Pool;Gym;Parking,Extra pillows,Room service;Restaurant;Breakfast,"[Room service, Restaurant, Breakfast]",3,No,1699.24,0,Yes
T100939,31,Male,USA,No,Leisure,Agent,1,20,6,Standard,Jul,4,133.54,WiFi;Gym;Breakfast;Spa;Restaurant,Late check-out,Room service;Spa;Gym;Breakfast,"[Room service, Spa, Gym, Breakfast]",3,No,971.24,1,No
T100940,22,Male,Germany,Yes,Business,Website,3,10,4,Standard,Aug,2,144.8,WiFi;Gym;Breakfast,None,Room service;Restaurant;Breakfast,"[Room service, Restaurant, Breakfast]",3,No,709.2,1,No
T100941,48,Female,India,Yes,Other,Website,9,10,3,Suite,Dec,2,452.0,WiFi;Gym;Breakfast;Parking,Early check-in,Room service;Laundry;Spa;Restaurant;Mini-bar;Breakfast,"[Room service, Laundry, Spa, Restaurant, Mini-bar, Breakfast]",5,Yes,1706.0,1,Yes
T100942,45,Female,USA,No,Business,Website,1,7,4,Standard,Jun,1,140.38,WiFi;Gym,Late check-out,Room service;Laundry;Mini-bar;Breakfast,"[Room service, Laundry, Mini-bar, Breakfast]",3,Yes,701.52,1,No
T100943,36,Other,USA,Yes,Business,Phone,6,1,4,Standard,May,1,126.66,WiFi;Pool;Gym;Breakfast;Parking,Early check-in,Laundry;Breakfast,"[Laundry, Breakfast]",4,Yes,556.64,0,No
T100944,60,Female,Canada,No,Leisure,Website,2,26,5,Standard,Dec,2,135.92,WiFi;Pool;Gym;Restaurant,None,Room service;Spa;Gym,"[Room service, Spa, Gym]",4,Yes,829.6,1,No
T100945,25,Male,France,No,Business,App,3,8,3,Standard,Jan,1,127.35,WiFi;Breakfast;Restaurant;Parking,Early check-in,Room service;Gym,"[Room service, Gym]",2,No,432.05,0,No
T100946,19,Female,Canada,No,Leisure,App,2,48,11,Standard,Jul,3,149.01,WiFi;Pool;Gym;Breakfast;Restaurant;Parking,Late check-out,Room service;Laundry;Spa;Breakfast,"[Room service, Laundry, Spa, Breakfast]",4,Yes,1839.11,1,No
T100947,29,Female,Canada,No,Leisure,Website,1,45,6,Standard,Jul,3,135.93,WiFi;Pool;Breakfast;Restaurant,Late check-out,Laundry;Breakfast,"[Laundry, Breakfast]",3,No,865.58,1,No
T100948,37,Male,UK,No,Other,App,1,11,6,Standard,Mar,4,120.63,WiFi;Pool;Restaurant,Late check-out,Room service;Gym,"[Room service, Gym]",2,Yes,773.78,0,No
T100949,40,Male,India,No,Business,App,1,4,3,Standard,Jun,2,147.29,WiFi;Gym;Breakfast;Parking,None,Room service;Laundry;Breakfast,"[Room service, Laundry, Breakfast]",3,No,591.87,1,Yes
T100950,35,Female,Germany,No,Business,App,1,2,1,Standard,Sep,1,112.81,WiFi;Breakfast;Restaurant;Parking,None,Room service;Laundry;Spa;Gym;Mini-bar;Breakfast,"[Room service, Laundry, Spa, Gym, Mini-bar, Breakfast]",4,Yes,402.81,0,Yes
T100951,42,Male,China,No,Leisure,Agent,1,25,7,Deluxe,Jun,4,222.96,WiFi;Breakfast;Restaurant;Parking,None,Laundry;Gym;Breakfast,"[Laundry, Gym, Breakfast]",3,No,1610.72,1,No
T100952,22,Female,India,Yes,Business,Website,5,9,4,Deluxe,May,2,201.25,WiFi;Gym;Breakfast;Spa,None,Room service;Laundry;Gym;Restaurant;Mini-bar;Breakfast,"[Room service, Laundry, Gym, Restaurant, Mini-bar, Breakfast]",3,No,1005.0,0,No
T100953,55,Female,India,No,Business,Website,1,2,6,Standard,Oct,2,124.65,WiFi;Gym;Breakfast;Restaurant,High floor,Room service;Gym;Breakfast,"[Room service, Gym, Breakfast]",4,No,817.9,0,No
T100954,37,Female,Australia,No,Business,Phone,0,2,2,Deluxe,Dec,2,238.32,WiFi;Gym;Parking,None,Room service;Laundry;Restaurant;Breakfast,"[Room service, Laundry, Restaurant, Breakfast]",4,Yes,636.64,1,No
T100955,51,Male,China,No,Business,Website,0,1,5,Deluxe,Oct,1,182.8,WiFi;Gym;Breakfast;Parking,None,Laundry;Restaurant;Mini-bar,"[Laundry, Restaurant, Mini-bar]",4,Yes,1044.0,0,No
T100956,42,Male,USA,No,Business,App,1,18,5,Deluxe,Nov,2,217.01,WiFi;Parking,Late check-out,Laundry,[Laundry],3,No,1115.05,0,No
T100957,43,Female,China,No,Leisure,Agent,0,18,4,Suite,Dec,3,498.72,WiFi;Pool;Gym;Breakfast;Spa;Restaurant,Late check-out,Room service;Laundry;Spa;Gym;Mini-bar;Breakfast,"[Room service, Laundry, Spa, Gym, Mini-bar, Breakfast]",4,Yes,2234.88,1,No
T100958,44,Male,China,Yes,Leisure,App,10,59,8,Standard,Oct,3,122.91,WiFi;Breakfast;Restaurant,High floor,Gym,[Gym],2,No,983.28,0,No
T100959,43,Female,China,Yes,Business,App,4,3,3,Deluxe,Dec,1,246.89,WiFi;Gym;Breakfast,None,Laundry;Spa;Gym;Restaurant;Breakfast,"[Laundry, Spa, Gym, Restaurant, Breakfast]",4,Yes,950.67,1,No
T100960,45,Female,UK,No,Business,Website,1,4,4,Deluxe,Sep,1,195.94,Breakfast;Restaurant,Early check-in,Laundry;Mini-bar;Breakfast,"[Laundry, Mini-bar, Breakfast]",4,Yes,923.76,0,Yes
T100961,53,Male,UAE,No,Business,Website,0,9,6,Standard,Aug,1,157.95,WiFi;Restaurant,None,Laundry;Gym;Breakfast,"[Laundry, Gym, Breakfast]",4,Yes,997.7,1,No
T100962,40,Male,USA,No,Leisure,Website,0,2,8,Deluxe,Sep,4,185.31,WiFi;Breakfast;Spa,Late check-out,Room service;Laundry;Gym;Mini-bar,"[Room service, Laundry, Gym, Mini-bar]",5,No,1602.48,0,No
T100963,46,Male,India,Yes,Business,Agent,8,2,4,Standard,Dec,1,150.89,WiFi;Gym;Breakfast;Parking,High floor,Laundry;Restaurant;Mini-bar;Breakfast,"[Laundry, Restaurant, Mini-bar, Breakfast]",4,No,753.56,1,No
T100964,36,Male,Italy,No,Leisure,Website,1,134,7,Standard,Sep,4,118.1,WiFi;Restaurant,Late check-out,Room service;Laundry;Restaurant;Mini-bar,"[Room service, Laundry, Restaurant, Mini-bar]",3,No,1006.7,0,No
T100965,55,Female,China,Yes,Business,App,5,4,5,Standard,Oct,1,129.15,WiFi;Breakfast;Parking,High floor,Room service;Restaurant;Breakfast,"[Room service, Restaurant, Breakfast]",3,No,825.75,0,Yes
T100966,29,Female,UK,Yes,Leisure,Phone,7,33,13,Deluxe,Apr,2,208.69,WiFi;Pool;Spa;Parking,None,Room service;Gym;Breakfast,"[Room service, Gym, Breakfast]",3,No,2782.97,0,No
T100967,59,Female,Germany,No,Business,App,1,3,2,Deluxe,Dec,1,242.99,WiFi;Pool;Breakfast;Restaurant,Extra pillows,Room service;Restaurant;Breakfast,"[Room service, Restaurant, Breakfast]",3,No,615.98,1,No
T100968,37,Female,China,Yes,Leisure,App,6,28,8,Standard,Jun,4,156.61,Pool;Gym,Late check-out,Room service;Restaurant;Breakfast,"[Room service, Restaurant, Breakfast]",3,Yes,1382.88,1,No
T100969,20,Male,Italy,No,Business,App,1,6,3,Standard,Mar,2,129.9,WiFi,Extra pillows,Room service;Restaurant;Breakfast,"[Room service, Restaurant, Breakfast]",1,No,519.7,0,No
T100970,39,Female,UAE,Yes,Leisure,App,4,11,7,Standard,Oct,2,109.26,Pool;Gym;Breakfast;Restaurant,High floor,Room service;Spa;Restaurant;Mini-bar,"[Room service, Spa, Restaurant, Mini-bar]",3,No,1064.82,0,Yes
T100971,29,Female,Australia,Yes,Business,App,6,1,6,Standard,Jun,1,135.15,WiFi;Gym,None,Laundry;Gym;Restaurant;Breakfast,"[Laundry, Gym, Restaurant, Breakfast]",3,No,970.9,1,Yes
T100972,48,Female,China,No,Leisure,App,2,180,7,Suite,Mar,3,414.08,Pool;Gym;Breakfast,Late check-out,Gym;Restaurant,"[Gym, Restaurant]",4,No,3008.56,0,Yes
T100973,30,Female,USA,No,Leisure,Phone,0,27,3,Suite,Apr,2,433.75,WiFi;Pool;Breakfast;Restaurant,High floor,Room service;Spa;Gym;Restaurant;Mini-bar,"[Room service, Spa, Gym, Restaurant, Mini-bar]",3,Yes,1551.25,0,No
T100974,32,Male,UK,No,Business,Phone,0,5,5,Deluxe,Jan,1,197.21,WiFi;Pool;Gym;Breakfast;Parking,None,Room service;Laundry;Spa,"[Room service, Laundry, Spa]",2,No,1166.05,0,No
T100975,18,Female,India,No,Leisure,Agent,0,34,5,Suite,Feb,3,363.06,WiFi;Breakfast;Spa;Restaurant,None,Spa;Restaurant;Mini-bar;Breakfast,"[Spa, Restaurant, Mini-bar, Breakfast]",3,No,2085.3,0,Yes
T100976,32,Male,Australia,No,Business,Agent,2,6,7,Deluxe,Aug,1,246.88,WiFi;Pool;Gym;Parking,None,Laundry;Gym;Restaurant;Breakfast,"[Laundry, Gym, Restaurant, Breakfast]",4,No,1838.16,1,No
T100977,18,Male,China,Yes,Business,App,8,7,4,Standard,Nov,1,112.67,WiFi;Pool;Breakfast,None,Spa;Mini-bar;Breakfast,"[Spa, Mini-bar, Breakfast]",3,No,610.68,0,No
T100978,18,Male,UK,Yes,Business,App,4,7,5,Standard,Jun,1,145.51,WiFi;Breakfast,High floor,Room service;Laundry;Breakfast,"[Room service, Laundry, Breakfast]",4,Yes,827.55,1,No
T100979,47,Female,USA,Yes,Business,Agent,8,8,2,Standard,Aug,1,140.68,WiFi;Gym;Breakfast;Restaurant;Parking,None,Laundry;Breakfast,"[Laundry, Breakfast]",2,No,331.36,1,No
T100980,47,Female,China,No,Leisure,App,2,10,6,Standard,Oct,3,121.39,WiFi;Breakfast;Restaurant;Parking,Early check-in,Gym;Restaurant;Breakfast,"[Gym, Restaurant, Breakfast]",3,No,858.34,0,Yes
T100981,43,Female,UK,No,Leisure,Phone,1,60,5,Deluxe,Jun,2,260.76,Pool;Gym;Breakfast,High floor,Laundry;Restaurant;Breakfast,"[Laundry, Restaurant, Breakfast]",3,No,1413.8,1,No
T100982,26,Female,UAE,No,Business,Website,1,5,5,Standard,Aug,1,143.59,Pool;Breakfast,Early check-in,Room service;Gym;Breakfast,"[Room service, Gym, Breakfast]",4,No,787.95,1,No
T100983,37,Female,USA,No,Business,App,0,5,5,Deluxe,Jun,1,217.66,WiFi;Gym;Parking,Late check-out,Room service;Restaurant;Mini-bar,"[Room service, Restaurant, Mini-bar]",4,Yes,1238.3,1,No
T100984,37,Female,China,No,Leisure,Agent,3,28,9,Deluxe,Aug,4,243.88,WiFi;Breakfast;Spa;Restaurant,Extra pillows,Room service;Laundry;Restaurant;Mini-bar;Breakfast,"[Room service, Laundry, Restaurant, Mini-bar, Breakfast]",3,No,2394.92,1,No
T100985,24,Male,Canada,Yes,Leisure,Phone,10,8,6,Deluxe,Apr,3,193.03,WiFi;Gym;Breakfast;Spa;Parking,Late check-out,Room service;Breakfast,"[Room service, Breakfast]",5,Yes,1278.18,0,Yes
T100986,56,Male,USA,Yes,Business,Website,4,2,3,Standard,Dec,1,152.01,WiFi;Breakfast;Restaurant;Parking,Late check-out,Room service;Laundry;Restaurant;Mini-bar;Breakfast,"[Room service, Laundry, Restaurant, Mini-bar, Breakfast]",3,No,706.03,1,Yes
T100987,48,Male,China,No,Other,Agent,0,23,7,Standard,Feb,2,119.28,WiFi;Pool;Breakfast,Early check-in,Room service;Gym;Breakfast,"[Room service, Gym, Breakfast]",4,No,904.96,0,No
T100988,35,Female,USA,No,Business,App,0,2,3,Standard,Jul,1,150.95,WiFi;Gym;Breakfast;Restaurant;Parking,None,Room service;Laundry;Breakfast,"[Room service, Laundry, Breakfast]",2,No,552.85,1,No
T100989,38,Female,Australia,No,Business,Website,1,10,6,Deluxe,May,1,216.35,WiFi;Pool;Gym;Breakfast;Restaurant;Parking,High floor,Room service;Laundry;Restaurant;Mini-bar,"[Room service, Laundry, Restaurant, Mini-bar]",3,No,1528.1,0,Yes
T100990,40,Male,China,Yes,Leisure,Agent,11,2,5,Suite,Aug,2,466.78,WiFi;Pool;Breakfast;Spa;Restaurant,None,Room service;Laundry;Breakfast,"[Room service, Laundry, Breakfast]",4,Yes,2433.9,1,No
T100991,18,Male,India,No,Business,App,2,9,1,Deluxe,Jun,1,263.49,WiFi;Gym;Breakfast;Restaurant,Late check-out,Laundry;Gym;Restaurant;Breakfast,"[Laundry, Gym, Restaurant, Breakfast]",3,No,373.49,1,No
T100992,35,Female,China,Yes,Business,App,6,4,4,Standard,May,2,111.6,Breakfast;Spa;Parking,High floor,Laundry;Spa;Breakfast,"[Laundry, Spa, Breakfast]",4,Yes,646.4,0,Yes
T100993,29,Male,France,Yes,Business,Website,4,16,5,Standard,Apr,2,123.45,WiFi;Pool;Gym;Breakfast,High floor,Room service;Laundry;Spa;Restaurant;Breakfast,"[Room service, Laundry, Spa, Restaurant, Breakfast]",3,Yes,927.25,0,Yes
T100994,25,Female,UK,No,Leisure,App,1,9,2,Suite,Mar,1,362.78,Pool;Spa;Parking,None,Room service;Restaurant;Breakfast,"[Room service, Restaurant, Breakfast]",3,Yes,855.56,0,No
T100995,34,Female,USA,Yes,Leisure,App,8,28,7,Standard,Oct,4,113.11,WiFi;Gym;Breakfast,Late check-out,Spa;Gym;Restaurant;Breakfast,"[Spa, Gym, Restaurant, Breakfast]",4,Yes,971.77,0,No
T100996,59,Male,France,No,Business,Website,0,14,5,Deluxe,Apr,1,205.35,Gym;Restaurant;Parking,Early check-in,Room service;Gym,"[Room service, Gym]",5,Yes,1076.75,0,No
T100997,45,Male,China,Yes,Business,Website,8,5,4,Standard,Oct,1,109.11,WiFi;Pool;Gym;Breakfast,Extra pillows,Room service;Laundry;Restaurant;Breakfast,"[Room service, Laundry, Restaurant, Breakfast]",3,No,596.44,0,No
T100998,31,Female,France,No,Business,Phone,3,20,4,Standard,Jul,2,132.53,WiFi;Breakfast,None,Laundry;Gym;Breakfast,"[Laundry, Gym, Breakfast]",3,No,580.12,1,No
T100999,44,Female,Australia,No,Business,App,0,13,4,Standard,Feb,1,114.98,WiFi;Gym;Breakfast;Restaurant;Parking,High floor,Laundry;Restaurant;Breakfast,"[Laundry, Restaurant, Breakfast]",3,No,569.92,0,No
T101000,54,Male,France,Yes,Business,App,9,34,3,Deluxe,Mar,2,203.03,WiFi;Pool;Gym;Breakfast;Parking,Late check-out,Laundry;Restaurant,"[Laundry, Restaurant]",4,Yes,699.09,0,No
T101001,49,Female,India,No,Leisure,App,0,9,6,Suite,Dec,4,433.53,WiFi;Pool;Breakfast;Spa;Restaurant,Extra pillows,Room service;Laundry;Gym;Breakfast,"[Room service, Laundry, Gym, Breakfast]",1,No,2701.18,1,No
T101002,38,Male,UAE,Yes,Business,Website,5,11,4,Deluxe,Aug,1,239.15,WiFi;Pool;Gym;Breakfast;Restaurant,None,Room service;Laundry;Restaurant,"[Room service, Laundry, Restaurant]",3,No,1096.6,1,No
T101003,30,Male,Canada,No,Business,Website,1,6,3,Standard,Mar,1,123.02,WiFi;Breakfast,High floor,Laundry;Breakfast,"[Laundry, Breakfast]",4,Yes,419.06,0,No
T101004,46,Female,China,Yes,Business,Website,8,3,5,Standard,Sep,2,117.66,WiFi;Breakfast;Parking,Late check-out,Room service;Spa;Mini-bar,"[Room service, Spa, Mini-bar]",3,No,778.3,0,No
T101005,42,Female,UK,Yes,Business,App,8,4,3,Suite,Nov,2,365.41,WiFi;Gym;Breakfast,Late check-out,Room service;Spa;Restaurant;Mini-bar;Breakfast,"[Room service, Spa, Restaurant, Mini-bar, Breakfast]",4,Yes,1416.23,0,Yes
T101006,48,Male,UK,Yes,Leisure,App,7,2,10,Standard,May,3,122.66,WiFi;Gym;Breakfast;Parking,None,Laundry;Gym;Restaurant;Breakfast,"[Laundry, Gym, Restaurant, Breakfast]",4,Yes,1386.6,0,Yes
T101007,45,Female,UK,Yes,Business,App,13,1,2,Standard,Jul,1,147.05,WiFi;Gym;Breakfast,None,Room service;Restaurant;Breakfast,"[Room service, Restaurant, Breakfast]",4,Yes,424.1,1,No
T101008,50,Female,UK,No,Business,Website,0,7,5,Standard,May,2,120.15,Gym;Breakfast,Late check-out,Room service;Laundry;Restaurant,"[Room service, Laundry, Restaurant]",1,No,740.75,0,No
T101009,31,Male,India,Yes,Business,App,9,4,3,Standard,Feb,1,124.64,WiFi;Gym;Breakfast,Late check-out,Room service;Laundry;Breakfast,"[Room service, Laundry, Breakfast]",3,Yes,523.92,0,Yes
T101010,53,Male,China,Yes,Business,Website,3,4,5,Standard,Jun,1,135.58,WiFi;Pool;Gym;Breakfast;Parking,None,Spa;Mini-bar;Breakfast,"[Spa, Mini-bar, Breakfast]",2,No,837.9,1,No
T101011,40,Female,China,No,Business,Website,1,16,4,Deluxe,Oct,1,207.14,Pool;Gym;Breakfast;Parking,None,Laundry,[Laundry],5,Yes,858.56,0,No
T101012,62,Male,India,Yes,Business,Phone,4,14,5,Suite,Jul,1,447.5,WiFi;Gym;Breakfast;Restaurant;Parking,High floor,Room service;Laundry;Gym;Restaurant;Mini-bar;Breakfast,"[Room service, Laundry, Gym, Restaurant, Mini-bar, Breakfast]",3,No,2437.5,1,No
T101013,29,Male,Australia,No,Business,App,1,7,6,Standard,Jun,1,140.91,WiFi;Breakfast,Late check-out,Spa;Gym,"[Spa, Gym]",3,Yes,995.46,1,Yes
T101014,58,Male,USA,No,Business,App,0,3,6,Standard,Jun,1,131.55,WiFi;Gym;Breakfast;Restaurant,Late check-out,Gym;Breakfast,"[Gym, Breakfast]",4,Yes,859.3,1,Yes
T101015,40,Female,USA,No,Business,Website,2,5,4,Deluxe,Jul,1,255.32,WiFi;Breakfast,None,Laundry;Restaurant;Breakfast,"[Laundry, Restaurant, Breakfast]",4,Yes,1131.28,1,No
T101016,30,Female,USA,No,Business,Phone,2,4,3,Standard,May,1,120.92,WiFi;Gym;Breakfast;Parking,Extra pillows,Laundry;Gym;Restaurant;Mini-bar;Breakfast,"[Laundry, Gym, Restaurant, Mini-bar, Breakfast]",2,No,512.76,0,No
T101017,32,Female,China,No,Other,App,2,17,9,Suite,Aug,4,525.22,WiFi,Extra pillows,Spa;Restaurant;Mini-bar,"[Spa, Restaurant, Mini-bar]",3,Yes,4976.98,1,Yes
T101018,34,Male,UK,Yes,Business,Agent,5,1,2,Standard,Jan,1,130.62,WiFi;Gym;Breakfast;Restaurant,Late check-out,Laundry;Restaurant;Breakfast,"[Laundry, Restaurant, Breakfast]",3,No,371.24,0,No
T101019,43,Female,UK,Yes,Business,Website,5,6,4,Standard,Oct,2,131.97,WiFi;Breakfast;Restaurant;Parking,Early check-in,Gym;Restaurant;Mini-bar;Breakfast,"[Gym, Restaurant, Mini-bar, Breakfast]",3,No,647.88,0,No
T101020,44,Female,India,No,Business,Phone,2,3,4,Deluxe,Mar,2,184.05,WiFi;Breakfast,Early check-in,Room service;Laundry;Spa;Restaurant;Breakfast,"[Room service, Laundry, Spa, Restaurant, Breakfast]",3,No,996.2,0,No
T101021,31,Female,France,Yes,Business,Agent,4,8,2,Deluxe,Aug,1,245.12,WiFi;Gym;Breakfast,None,Laundry;Gym;Restaurant;Mini-bar;Breakfast,"[Laundry, Gym, Restaurant, Mini-bar, Breakfast]",4,Yes,640.24,1,No
T101022,37,Female,USA,No,Leisure,Agent,2,53,4,Standard,Jun,4,141.34,Pool;Gym;Restaurant;Parking,Late check-out,Room service;Spa;Breakfast,"[Room service, Spa, Breakfast]",3,No,735.36,1,No
T101023,63,Male,Germany,No,Business,Website,0,4,3,Standard,Oct,1,120.78,WiFi;Gym;Restaurant,None,Gym;Restaurant;Breakfast,"[Gym, Restaurant, Breakfast]",3,No,492.34,0,Yes
T101024,58,Female,Germany,No,Leisure,Website,1,8,4,Standard,Nov,4,115.41,Breakfast;Spa;Restaurant;Parking,None,Breakfast,[Breakfast],3,No,481.64,0,No
T101025,43,Male,Italy,No,Business,Website,1,35,6,Standard,Mar,2,109.15,Gym;Breakfast;Parking,High floor,Laundry;Gym;Mini-bar,"[Laundry, Gym, Mini-bar]",3,No,724.9,0,No
T101026,38,Male,Canada,No,Business,Website,1,5,5,Standard,Aug,1,149.98,WiFi;Parking,High floor,Gym;Breakfast,"[Gym, Breakfast]",3,No,769.9,1,No
T101027,39,Male,USA,No,Leisure,Agent,3,3,4,Suite,Mar,2,437.27,WiFi;Pool;Spa;Restaurant,Early check-in,Spa;Restaurant;Mini-bar;Breakfast,"[Spa, Restaurant, Mini-bar, Breakfast]",3,Yes,2019.08,0,Yes
T101028,45,Male,USA,Yes,Business,Website,10,6,7,Standard,Feb,1,120.78,WiFi;Breakfast;Restaurant,Late check-out,Room service;Spa;Gym;Restaurant;Breakfast,"[Room service, Spa, Gym, Restaurant, Breakfast]",3,No,1125.46,0,Yes
T101029,25,Male,France,No,Business,Website,0,15,6,Standard,Dec,1,139.09,WiFi;Pool;Breakfast,Late check-out,Room service;Laundry;Spa;Gym;Breakfast,"[Room service, Laundry, Spa, Gym, Breakfast]",3,No,1034.54,1,No
T101030,34,Female,China,No,Business,Website,0,11,4,Deluxe,Mar,1,217.53,WiFi;Gym;Breakfast,High floor,Room service;Gym;Restaurant;Breakfast,"[Room service, Gym, Restaurant, Breakfast]",3,No,1050.12,0,Yes
T101031,18,Male,China,Yes,Leisure,Website,6,6,4,Standard,Apr,3,116.75,WiFi;Restaurant,None,Restaurant;Mini-bar;Breakfast,"[Restaurant, Mini-bar, Breakfast]",3,Yes,637.0,0,Yes
T101032,42,Female,Germany,Yes,Business,Website,5,2,5,Deluxe,Feb,2,216.58,WiFi;Gym;Breakfast;Parking,None,Room service;Laundry;Gym;Restaurant,"[Room service, Laundry, Gym, Restaurant]",4,Yes,1222.9,0,No
T101033,45,Male,Germany,No,Leisure,Agent,0,43,4,Deluxe,Jul,2,257.07,WiFi;Pool;Gym,None,Laundry;Restaurant;Mini-bar,"[Laundry, Restaurant, Mini-bar]",4,Yes,1158.28,1,No
T101034,32,Male,Canada,Yes,Business,App,12,11,6,Standard,Dec,1,144.83,WiFi;Gym;Breakfast,Early check-in,Gym;Restaurant;Mini-bar;Breakfast,"[Gym, Restaurant, Mini-bar, Breakfast]",4,Yes,988.98,1,No
T101035,56,Female,Canada,Yes,Leisure,Website,11,117,3,Suite,Apr,2,414.15,Pool;Gym;Breakfast;Restaurant,Extra pillows,Spa;Restaurant;Breakfast,"[Spa, Restaurant, Breakfast]",3,No,1472.45,0,Yes
T101036,23,Male,UAE,No,Business,Website,0,16,3,Standard,Jul,1,149.77,WiFi;Breakfast;Parking,Late check-out,Laundry;Gym;Restaurant,"[Laundry, Gym, Restaurant]",3,No,539.31,1,No
T101037,20,Male,UK,Yes,Leisure,App,2,8,5,Deluxe,Jun,1,246.77,WiFi;Pool;Restaurant,None,Room service;Spa;Gym;Breakfast,"[Room service, Spa, Gym, Breakfast]",3,No,1403.85,1,No
T101038,40,Female,France,No,Business,Website,0,2,5,Deluxe,May,2,186.43,WiFi;Gym;Breakfast,High floor,Room service;Laundry;Gym;Breakfast,"[Room service, Laundry, Gym, Breakfast]",3,No,1032.15,0,No
T101039,50,Male,USA,Yes,Leisure,App,6,24,4,Suite,Aug,3,498.51,WiFi;Pool;Gym;Breakfast;Spa;Restaurant,Extra pillows,Breakfast,[Breakfast],4,Yes,2014.04,1,No
T101040,58,Male,UK,Yes,Business,App,12,7,2,Standard,Jul,1,129.69,WiFi;Breakfast;Spa;Restaurant,Late check-out,Room service;Laundry;Gym;Restaurant;Breakfast,"[Room service, Laundry, Gym, Restaurant, Breakfast]",3,Yes,469.38,1,Yes
T101041,32,Male,France,No,Business,App,2,1,1,Standard,Jun,1,150.05,WiFi;Pool;Gym;Breakfast,Late check-out,Room service;Gym;Restaurant,"[Room service, Gym, Restaurant]",2,No,260.05,1,No
T101042,50,Female,UK,No,Business,App,2,4,4,Standard,Nov,1,121.32,WiFi;Breakfast;Restaurant;Parking,Extra pillows,Room service;Gym,"[Room service, Gym]",2,Yes,535.28,0,No
T101043,37,Female,UK,Yes,Business,Website,10,14,3,Deluxe,Jan,1,190.39,WiFi;Pool;Breakfast;Restaurant;Parking,None,Room service;Laundry;Breakfast,"[Room service, Laundry, Breakfast]",2,Yes,671.17,0,No
T101044,35,Female,USA,Yes,Business,Phone,7,1,7,Deluxe,Feb,1,212.15,WiFi;Pool;Parking,Early check-in,Room service;Laundry;Restaurant;Breakfast,"[Room service, Laundry, Restaurant, Breakfast]",4,Yes,1645.05,0,No
T101045,48,Female,France,No,Leisure,Agent,1,100,9,Standard,Dec,4,141.27,WiFi;Pool,None,Gym;Restaurant;Mini-bar;Breakfast,"[Gym, Restaurant, Mini-bar, Breakfast]",3,No,1391.43,1,No
T101046,45,Male,China,Yes,Other,Phone,6,4,3,Standard,Sep,1,119.66,Pool;Restaurant;Parking,Late check-out,Laundry;Restaurant;Breakfast,"[Laundry, Restaurant, Breakfast]",3,No,518.98,0,Yes
T101047,19,Male,Germany,Yes,Business,Website,3,18,4,Deluxe,Oct,1,181.11,WiFi;Breakfast;Parking,Early check-in,Laundry;Restaurant;Mini-bar;Breakfast,"[Laundry, Restaurant, Mini-bar, Breakfast]",3,No,924.44,0,Yes
T101048,55,Female,UK,Yes,Leisure,Phone,8,56,5,Standard,Aug,2,141.16,WiFi;Pool;Gym;Restaurant;Parking,None,Laundry;Gym,"[Laundry, Gym]",3,No,785.8,1,Yes
T101049,54,Male,Italy,No,Business,Agent,1,6,5,Standard,Jun,1,134.42,WiFi;Breakfast;Parking,Early check-in,Laundry;Gym;Restaurant;Breakfast,"[Laundry, Gym, Restaurant, Breakfast]",3,Yes,782.1,1,No
T101050,30,Male,Italy,No,Business,Agent,0,6,2,Standard,Aug,1,137.55,WiFi;Pool;Breakfast;Parking,None,Restaurant;Mini-bar;Breakfast,"[Restaurant, Mini-bar, Breakfast]",3,Yes,395.1,1,No
